NAME,B26001_001E,B02014_001E,B16005_007E,B16005_008E,B16005_012E,B16005_013E,B16005_017E,B16005_022E,B16005_023E,B16005_029E,B16005_030E,B16005_034E,B16005_035E,B16005_039E,B16005_040E,B16005_044E,B16005_045E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,state,county,tract,YEAR
"Census Tract 103.16, Santa Fe County, New Mexico",21,41,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,162,25,24,181,78,8,0,0,0,0,0,9,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,35,049,010316,2020
"Census Tract 103.17, Santa Fe County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010317,2020
"Census Tract 103.18, Santa Fe County, New Mexico",0,16,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,94,35,0,165,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,049,010318,2020
"Census Tract 104, Santa Fe County, New Mexico",543,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,237,31,473,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,9,0,35,049,010400,2020
"Census Tract 105, Santa Fe County, New Mexico",0,11,27,0,0,0,0,0,0,9,0,0,0,0,0,0,0,206,109,32,365,100,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010500,2020
"Census Tract 106.01, Santa Fe County, New Mexico",414,38,24,0,0,0,0,0,0,0,0,51,0,7,0,0,0,415,118,84,528,248,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,35,049,010601,2020
"Census Tract 106.02, Santa Fe County, New Mexico",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,354,149,29,366,155,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010602,2020
"Census Tract 106.03, Santa Fe County, New Mexico",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,21,18,117,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010603,2020
"Census Tract 107.01, Santa Fe County, New Mexico",0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,190,62,390,135,29,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010701,2020
"Census Tract 107.02, Santa Fe County, New Mexico",37,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,33,21,186,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010702,2020
"Census Tract 108, Santa Fe County, New Mexico",0,31,18,0,0,0,0,0,0,20,17,0,0,0,0,0,0,219,124,25,302,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,26,35,049,010800,2020
"Census Tract 109, Santa Fe County, New Mexico",0,0,49,5,0,0,0,0,0,143,61,0,0,0,0,0,0,255,82,16,177,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010900,2020
"Census Tract 9403, Santa Fe County, New Mexico",0,788,10,2,0,0,0,0,0,0,8,0,0,0,0,0,0,66,29,4,93,31,0,0,0,0,0,0,20,5,4,25,6,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,35,049,940300,2020
"Census Tract 9404, Santa Fe County, New Mexico",0,695,22,2,0,0,0,7,1,10,26,0,0,1,0,0,0,77,32,16,48,31,0,0,0,0,0,0,25,5,0,20,18,4,0,0,0,0,0,0,0,0,0,0,0,0,47,2,35,049,940400,2020
"Census Tract 9405, Santa Fe County, New Mexico",0,559,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,153,18,6,61,65,0,0,0,0,4,0,22,3,1,4,13,4,0,0,0,0,0,0,0,0,0,0,0,0,19,19,35,049,940500,2020
"Census Tract 9406, Santa Fe County, New Mexico",0,564,7,0,1,0,0,1,0,32,21,0,0,1,0,0,0,87,45,33,95,51,0,0,0,0,0,0,17,6,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,80,9,35,049,940600,2020
"Census Tract 9409, Santa Fe County, New Mexico",19,51,21,0,0,0,0,0,0,97,79,0,0,0,0,0,0,93,40,0,104,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,29,35,049,940900,2020
"Census Tract 9800, Santa Fe County, New Mexico",945,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,980000,2020
"Census Tract 9802, Santa Fe County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,980200,2020
"Census Tract 9622, Sierra County, New Mexico",136,359,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,144,10,337,170,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,051,962200,2020
"Census Tract 9623, Sierra County, New Mexico",135,35,30,6,0,0,0,0,0,7,16,0,0,0,0,0,0,230,113,61,186,82,6,0,0,1,0,0,0,0,7,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0,0,6,35,051,962300,2020
"Census Tract 9624.01, Sierra County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,155,38,276,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,051,962401,2020
"Census Tract 9624.02, Sierra County, New Mexico",0,0,0,0,0,0,0,0,0,45,50,0,0,0,0,0,0,151,188,85,163,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,35,051,962402,2020
"Census Tract 9400, Socorro County, New Mexico",0,1294,6,0,0,0,0,149,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,124,11,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,053,940000,2020
"Census Tract 9781, Socorro County, New Mexico",89,232,5,0,0,13,0,0,0,25,30,0,0,0,0,0,0,197,152,71,207,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,9,0,35,053,978100,2020
"Census Tract 9782, Socorro County, New Mexico",0,14,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,106,46,62,163,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,053,978200,2020
"Census Tract 9783.01, Socorro County, New Mexico",34,177,24,0,0,0,0,0,0,0,44,0,0,0,0,0,0,131,46,15,84,37,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,35,053,978301,2020
"Census Tract 9783.02, Socorro County, New Mexico",421,145,8,0,0,0,0,0,0,0,0,0,0,26,0,0,0,245,67,0,201,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,12,0,35,053,978302,2020
"Census Tract 9783.03, Socorro County, New Mexico",0,202,24,0,0,0,0,0,0,105,54,0,0,0,0,0,0,50,53,3,59,71,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,35,053,978303,2020
"Census Tract 9400, Taos County, New Mexico",0,278,12,2,0,0,0,0,0,7,0,0,0,0,0,0,0,88,61,17,102,59,0,0,0,0,0,0,6,2,0,30,5,2,0,0,0,0,0,0,0,0,0,0,0,0,8,3,35,055,940000,2020
"Census Tract 9401.01, Taos County, New Mexico",50,1295,7,0,0,0,0,0,0,20,17,3,0,0,0,0,0,249,95,51,272,131,0,0,0,0,0,0,69,36,0,76,24,54,0,0,0,18,0,0,0,0,0,0,0,0,31,12,35,055,940101,2020
"Census Tract 9401.02, Taos County, New Mexico",38,41,25,0,0,0,0,0,0,71,0,0,0,0,0,0,0,186,93,0,499,41,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,35,055,940102,2020
"Census Tract 9521.01, Taos County, New Mexico",2,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,296,48,336,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,055,952101,2020
"Census Tract 9521.02, Taos County, New Mexico",46,22,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,26,0,115,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,35,055,952102,2020
"Census Tract 9523, Taos County, New Mexico",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,101,0,299,119,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,055,952300,2020
"Census Tract 9526.01, Taos County, New Mexico",85,144,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,243,56,42,187,131,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,35,055,952601,2020
"Census Tract 9526.02, Taos County, New Mexico",14,65,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,222,104,0,272,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,055,952602,2020
"Census Tract 9527.01, Taos County, New Mexico",106,53,7,0,0,0,0,0,0,90,0,0,0,0,0,0,0,219,179,10,221,224,4,0,0,0,0,0,0,28,0,0,25,0,0,0,0,0,0,0,2,0,0,0,0,0,8,3,35,055,952701,2020
"Census Tract 9527.02, Taos County, New Mexico",212,25,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,85,52,0,104,130,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,055,952702,2020
"Census Tract 9632.01, Torrance County, New Mexico",0,3,37,0,0,0,0,0,0,0,30,0,0,0,0,0,0,164,88,12,218,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,35,057,963201,2020
"Census Tract 9632.02, Torrance County, New Mexico",0,167,41,0,0,0,0,0,0,13,0,0,0,0,0,0,0,216,19,22,75,63,23,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35,057,963202,2020
"Census Tract 9636.01, Torrance County, New Mexico",10,8,34,0,0,0,0,0,0,9,0,0,0,0,0,0,0,402,221,36,348,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,35,057,963601,2020
"Census Tract 9637, Torrance County, New Mexico",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,165,66,0,203,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,51,0,35,057,963700,2020
"Census Tract 9800, Torrance County, New Mexico",198,17,0,0,0,0,0,0,0,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,057,980000,2020
"Census Tract 9502, Union County, New Mexico",631,97,62,0,0,0,0,0,0,22,6,0,0,1,0,0,0,172,71,64,215,141,6,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,35,059,950200,2020
"Census Tract 9403, Valencia County, New Mexico",0,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,21,22,0,47,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,940300,2020
"Census Tract 9414, Valencia County, New Mexico",0,154,15,0,0,0,0,0,0,0,0,0,0,27,0,0,0,109,67,11,85,64,0,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,941400,2020
"Census Tract 9701.01, Valencia County, New Mexico",0,93,11,0,0,0,0,30,0,163,91,0,0,0,0,0,0,164,33,5,110,60,0,0,0,0,0,0,0,30,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,35,061,970101,2020
"Census Tract 9701.03, Valencia County, New Mexico",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,16,35,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,970103,2020
"Census Tract 9701.04, Valencia County, New Mexico",0,22,0,0,0,0,0,0,0,21,29,0,0,0,0,0,0,107,24,135,214,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,20,35,061,970104,2020
"Census Tract 9702, Valencia County, New Mexico",0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,86,84,248,173,11,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,970200,2020
"Census Tract 9703.02, Valencia County, New Mexico",0,26,59,0,0,0,0,0,0,27,0,0,0,0,0,0,0,107,59,12,131,68,16,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,35,061,970302,2020
"Census Tract 9703.04, Valencia County, New Mexico",20,46,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,152,191,0,181,89,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,970304,2020
"Census Tract 9703.05, Valencia County, New Mexico",28,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,62,0,202,217,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,970305,2020
"Census Tract 9703.06, Valencia County, New Mexico",8,27,4,0,0,0,0,0,0,88,74,0,0,0,0,0,0,34,33,2,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,970306,2020
"Census Tract 9703.07, Valencia County, New Mexico",0,148,117,0,0,0,0,0,0,532,108,0,0,0,0,0,0,41,27,20,71,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,35,061,970307,2020
"Census Tract 9704.01, Valencia County, New Mexico",174,87,30,0,0,0,0,0,0,61,0,0,0,0,0,0,0,205,28,68,182,115,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,35,061,970401,2020
"Census Tract 9704.04, Valencia County, New Mexico",0,122,31,0,0,0,0,0,0,18,0,0,0,0,0,0,0,308,132,17,334,103,8,18,0,6,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,37,0,35,061,970404,2020
"Census Tract 9704.05, Valencia County, New Mexico",3,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,110,83,20,211,29,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,50,35,061,970405,2020
"Census Tract 9707.01, Valencia County, New Mexico",333,160,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,374,51,16,225,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,35,061,970701,2020
"Census Tract 9708, Valencia County, New Mexico",5,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,116,47,196,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,061,970800,2020
"Census Tract 9709.01, Valencia County, New Mexico",92,36,111,7,0,0,0,0,0,57,20,0,0,0,0,0,0,172,34,31,281,47,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,35,061,970901,2020
"Census Tract 9709.02, Valencia County, New Mexico",17,23,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,83,40,0,96,92,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,35,061,970902,2020
"Census Tract 9710, Valencia County, New Mexico",0,57,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,188,52,245,209,28,0,0,0,0,0,0,0,24,0,20,0,33,0,0,28,0,0,0,0,0,0,0,0,0,16,35,061,971000,2020
"Census Tract 9711, Valencia County, New Mexico",0,4,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,66,67,5,62,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,971100,2020
"Census Tract 9713.01, Valencia County, New Mexico",8,100,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,69,77,7,83,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,971301,2020
"Census Tract 9801, Valencia County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,980100,2020
"Census Tract 9802, Valencia County, New Mexico",900,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,980200,2020
"Census Tract 9803, Valencia County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,980300,2020
"Census Tract 9804, Valencia County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,980400,2020
"Census Tract 1.07, Bernalillo County, New Mexico",0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,135,8,315,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,35,001,000107,2020
"Census Tract 1.08, Bernalillo County, New Mexico",42,340,9,0,0,0,10,0,0,0,0,0,0,9,0,0,0,68,77,0,112,109,0,0,0,0,0,9,0,11,0,0,0,0,9,0,0,10,0,23,0,0,0,0,0,0,11,0,35,001,000108,2020
"Census Tract 1.09, Bernalillo County, New Mexico",16,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,42,33,167,62,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,001,000109,2020
"Census Tract 1.10, Bernalillo County, New Mexico",0,81,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,73,74,293,101,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000110,2020
"Census Tract 1.11, Bernalillo County, New Mexico",15,3,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,112,42,57,80,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,35,001,000111,2020
"Census Tract 1.12, Bernalillo County, New Mexico",7,7,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,101,67,5,138,91,0,0,0,4,0,0,0,0,0,0,0,0,22,0,0,13,4,0,0,0,0,0,0,0,0,0,35,001,000112,2020
"Census Tract 1.13, Bernalillo County, New Mexico",0,211,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,80,7,142,132,0,6,0,4,0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000113,2020
"Census Tract 1.14, Bernalillo County, New Mexico",8,277,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,103,19,46,117,42,0,0,0,0,0,0,8,32,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000114,2020
"Census Tract 1.15, Bernalillo County, New Mexico",28,355,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,81,24,188,103,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000115,2020
"Census Tract 1.16, Bernalillo County, New Mexico",13,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,123,9,157,103,0,11,0,9,8,0,32,0,0,10,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,35,001,000116,2020
"Census Tract 1.17, Bernalillo County, New Mexico",12,43,9,0,0,0,0,0,0,19,0,0,0,13,0,5,0,167,78,9,86,66,0,0,0,0,0,0,6,1,0,8,0,0,4,7,0,4,13,7,0,0,0,0,0,0,0,0,35,001,000117,2020
"Census Tract 1.18, Bernalillo County, New Mexico",20,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,47,14,66,55,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,35,001,000118,2020
"Census Tract 1.19, Bernalillo County, New Mexico",29,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,111,25,44,91,45,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,35,001,000119,2020
"Census Tract 1.20, Bernalillo County, New Mexico",0,428,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,62,43,36,109,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,001,000120,2020
"Census Tract 1.21, Bernalillo County, New Mexico",126,274,11,0,0,0,0,5,0,63,0,0,0,11,0,0,0,222,167,75,267,177,15,18,0,7,0,27,16,0,15,43,0,5,0,0,0,0,22,0,0,0,0,0,0,0,0,24,35,001,000121,2020
"Census Tract 1.22, Bernalillo County, New Mexico",110,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,159,14,200,126,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,001,000122,2020
