NAME,B26001_001E,B02014_001E,B16005_007E,B16005_008E,B16005_012E,B16005_013E,B16005_017E,B16005_022E,B16005_023E,B16005_029E,B16005_030E,B16005_034E,B16005_035E,B16005_039E,B16005_040E,B16005_044E,B16005_045E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,state,county,tract,YEAR
"Census Tract 1.27, Bernalillo County, New Mexico",12,132,21,0,0,0,0,0,0,14,0,0,0,0,0,9,0,102,48,9,138,90,1,9,0,0,0,0,18,0,0,14,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,35,001,000127,2016
"Census Tract 6.01, Bernalillo County, New Mexico",0,54,0,0,0,0,0,0,7,0,0,0,0,29,13,0,0,180,135,47,119,137,0,0,0,0,0,0,0,0,0,4,7,0,14,0,0,49,0,0,0,0,0,0,0,0,8,0,35,001,000601,2016
"Census Tract 17, Bernalillo County, New Mexico",0,138,0,0,0,17,0,0,0,32,0,0,0,0,0,36,0,190,43,0,171,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,35,001,001700,2016
"Census Tract 7.11, Bernalillo County, New Mexico",4,114,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,276,63,19,259,80,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000711,2016
"Census Tract 9.01, Bernalillo County, New Mexico",68,828,110,51,0,0,0,0,0,537,367,125,0,50,0,0,0,91,31,0,77,38,0,0,0,12,37,0,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000901,2016
"Census Tract 24.01, Bernalillo County, New Mexico",8,77,7,0,0,0,0,0,0,270,72,0,0,0,0,0,0,137,57,27,117,157,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,34,55,35,001,002401,2016
"Census Tract 25, Bernalillo County, New Mexico",0,53,0,0,0,0,0,0,0,192,32,0,0,0,0,0,0,61,51,0,121,76,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,35,001,002500,2016
"Census Tract 30.02, Bernalillo County, New Mexico",0,83,25,22,0,0,0,0,0,30,34,0,0,0,0,0,0,209,159,28,302,163,0,0,0,0,0,0,0,9,0,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,35,001,003002,2016
"Census Tract 35.01, Bernalillo County, New Mexico",0,15,0,0,0,0,0,0,0,9,90,0,0,0,0,0,0,168,66,77,283,179,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,35,001,003501,2016
"Census Tract 37.17, Bernalillo County, New Mexico",12,243,15,0,0,0,0,0,0,30,0,0,0,0,0,0,0,203,132,68,277,220,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003717,2016
"Census Tract 37.22, Bernalillo County, New Mexico",0,0,39,0,0,0,0,0,0,38,147,12,0,90,49,0,0,160,57,39,129,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,28,16,32,0,0,0,0,0,0,11,0,35,001,003722,2016
"Census Tract 38.04, Bernalillo County, New Mexico",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,125,69,249,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,35,001,003804,2016
"Census Tract 47.25, Bernalillo County, New Mexico",0,101,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,32,10,94,133,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004725,2016
"Census Tract 37.28, Bernalillo County, New Mexico",94,158,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,110,5,255,213,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,001,003728,2016
"Census Tract 37.33, Bernalillo County, New Mexico",165,377,0,0,7,0,0,0,0,68,46,0,0,8,0,0,0,11,19,8,23,47,0,7,0,0,0,0,0,8,0,30,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,35,001,003733,2016
"Census Tract 38.07, Bernalillo County, New Mexico",17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,82,30,255,81,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,35,001,003807,2016
"Census Tract 45.01, Bernalillo County, New Mexico",0,27,0,0,0,0,0,0,0,223,201,0,0,0,0,0,0,68,35,0,119,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,35,001,004501,2016
"Census Tract 47.13, Bernalillo County, New Mexico",0,159,39,18,0,0,0,0,0,401,142,0,0,0,0,22,0,142,97,0,97,78,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,35,001,004713,2016
"Census Tract 1.09, Bernalillo County, New Mexico",15,203,0,0,10,0,0,0,0,0,11,0,0,0,0,0,0,121,119,14,131,76,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000109,2016
"Census Tract 1.11, Bernalillo County, New Mexico",15,11,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,108,120,0,127,88,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,8,35,001,000111,2016
"Census Tract 1.14, Bernalillo County, New Mexico",8,102,20,0,0,0,0,0,0,0,9,0,0,0,0,0,0,133,46,9,97,116,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,22,17,35,001,000114,2016
"Census Tract 38.03, Bernalillo County, New Mexico",0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,80,17,241,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003803,2016
"Census Tract 31, Bernalillo County, New Mexico",0,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,79,6,172,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,60,35,001,003100,2016
"Census Tract 35.02, Bernalillo County, New Mexico",23,86,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,32,49,500,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,35,001,003502,2016
"Census Tract 36, Bernalillo County, New Mexico",0,406,12,0,0,0,0,0,0,225,145,0,0,0,0,0,0,397,100,39,379,254,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,14,0,0,0,0,0,0,0,109,0,35,001,003600,2016
"Census Tract 38.05, Bernalillo County, New Mexico",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,91,18,159,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,001,003805,2016
"Census Tract 44.02, Bernalillo County, New Mexico",16,140,46,0,0,0,0,0,0,219,134,0,0,0,0,0,0,142,55,29,127,70,0,0,0,0,0,0,21,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,27,52,35,001,004402,2016
"Census Tract 46.04, Bernalillo County, New Mexico",144,97,73,0,0,0,0,0,0,324,53,0,0,10,0,0,0,107,41,64,140,114,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,35,001,004604,2016
"Census Tract 47.20, Bernalillo County, New Mexico",0,17,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,162,86,24,125,136,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004720,2016
"Census Tract 12.01, Doña Ana County, New Mexico",103,82,4,0,0,0,0,0,0,294,461,0,0,0,0,0,0,639,540,137,846,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,0,35,013,001201,2016
"Census Tract 13.03, Doña Ana County, New Mexico",146,20,23,0,0,0,0,0,0,89,13,0,0,11,0,0,0,309,228,17,301,273,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,11,0,0,0,0,0,0,0,0,27,0,35,013,001303,2016
"Census Tract 38.06, Bernalillo County, New Mexico",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,72,0,316,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,001,003806,2016
"Census Tract 43, Bernalillo County, New Mexico",55,64,77,0,11,0,0,0,0,298,298,0,0,0,0,0,0,222,43,7,160,81,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,36,18,35,001,004300,2016
"Census Tract 47.26, Bernalillo County, New Mexico",0,185,9,0,0,0,0,8,0,15,0,0,0,0,0,0,0,96,5,9,66,14,0,0,0,0,0,0,8,10,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004726,2016
"Census Tract 47.28, Bernalillo County, New Mexico",21,119,33,0,0,0,0,2,0,0,0,0,0,0,22,0,0,121,66,0,190,109,16,14,0,0,12,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,2,0,0,0,35,001,004728,2016
"Census Tract 32.01, Bernalillo County, New Mexico",73,39,33,10,0,0,0,0,0,45,45,0,0,0,0,0,0,119,34,6,125,67,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,35,001,003201,2016
"Census Tract 1.17, Bernalillo County, New Mexico",13,70,13,0,0,0,0,0,0,6,0,0,0,8,0,0,0,101,47,15,126,83,0,0,0,0,0,0,12,5,0,7,3,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,35,001,000117,2016
"Census Tract 1.13, Bernalillo County, New Mexico",0,262,21,0,0,0,0,0,0,20,0,0,0,0,0,0,0,130,46,0,130,66,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,001,000113,2016
"Census Tract 7.10, Bernalillo County, New Mexico",0,467,59,0,0,0,0,0,0,0,263,0,0,37,0,0,0,400,247,26,439,275,0,22,10,0,19,0,27,0,44,27,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000710,2016
"Census Tract 37.31, Bernalillo County, New Mexico",0,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,90,25,146,99,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8,0,0,0,0,0,0,0,0,0,0,35,001,003731,2016
"Census Tract 47.17, Bernalillo County, New Mexico",0,294,12,0,0,0,0,0,0,35,0,0,0,95,0,0,0,112,63,0,228,48,0,0,0,11,0,0,35,0,0,0,0,0,28,0,0,14,0,0,0,0,0,0,0,0,0,0,35,001,004717,2016
"Census Tract 1.16, Bernalillo County, New Mexico",20,120,0,0,0,0,0,22,0,50,0,0,0,0,0,0,0,128,127,19,171,135,10,8,0,0,26,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,35,001,000116,2016
"Census Tract 1.18, Bernalillo County, New Mexico",22,352,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,140,78,22,84,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000118,2016
"Census Tract 15, Bernalillo County, New Mexico",13,29,8,51,0,0,0,0,0,146,118,24,0,0,0,0,0,19,60,8,66,23,0,16,0,4,4,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,35,001,001500,2016
"Census Tract 37.26, Bernalillo County, New Mexico",0,11,17,0,0,0,0,0,0,10,0,6,8,8,0,0,0,173,56,26,164,92,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,8,0,0,0,0,0,0,0,0,35,001,003726,2016
"Census Tract 47.15, Bernalillo County, New Mexico",26,57,111,14,0,0,0,0,0,298,97,0,0,0,0,0,0,91,51,35,179,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,35,001,004715,2016
"Census Tract 47.45, Bernalillo County, New Mexico",164,278,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,111,99,47,168,110,0,0,0,19,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,10,9,35,001,004745,2016
"Census Tract 47.46, Bernalillo County, New Mexico",0,802,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,104,0,91,102,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,18,35,001,004746,2016
"Census Tract 47.47, Bernalillo County, New Mexico",0,89,29,0,0,0,0,0,0,15,0,11,0,0,0,33,0,141,130,9,246,96,0,0,0,0,0,0,0,8,0,9,8,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0,35,001,004747,2016
"Census Tract 47.48, Bernalillo County, New Mexico",0,177,0,0,0,0,0,0,0,70,26,0,0,0,0,0,0,247,68,48,111,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,35,001,004748,2016
"Census Tract 47.49, Bernalillo County, New Mexico",108,417,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,59,61,12,108,51,12,0,4,10,0,0,0,4,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,35,001,004749,2016
"Census Tract 47.50, Bernalillo County, New Mexico",0,505,12,0,0,0,0,0,0,90,128,0,0,0,0,0,48,100,127,18,182,107,14,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,35,001,004750,2016
"Census Tract 47.51, Bernalillo County, New Mexico",5,82,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,102,25,13,73,49,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,35,001,004751,2016
"Census Tract 47.52, Bernalillo County, New Mexico",0,420,6,0,9,0,0,0,0,9,0,15,0,10,0,0,0,56,78,10,115,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,28,35,001,004752,2016
"Census Tract 47.53, Bernalillo County, New Mexico",0,289,7,0,0,0,0,0,0,0,0,0,0,35,0,0,0,139,22,21,110,70,10,0,0,9,0,0,12,0,0,17,31,7,35,11,0,40,0,0,0,0,0,0,0,0,0,0,35,001,004753,2016
"Census Tract 9405, Bernalillo County, New Mexico",0,98,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,269,173,70,308,156,0,0,0,0,0,0,0,0,0,42,2,0,0,10,0,2,0,0,0,0,0,0,0,0,11,0,35,001,940500,2016
"Census Tract 9406, Bernalillo County, New Mexico",2512,1714,14,0,0,0,0,43,15,352,206,0,0,0,0,0,7,64,5,0,177,91,14,0,0,3,19,0,74,8,4,49,22,11,0,0,0,23,0,0,0,0,0,0,0,0,76,37,35,001,940600,2016
"Census Tract 9407, Bernalillo County, New Mexico",0,2185,0,0,0,0,0,10,0,14,0,0,0,12,39,0,0,15,0,0,0,0,0,0,0,0,0,0,102,33,7,125,54,32,22,0,0,0,0,0,0,0,0,0,0,0,0,5,35,001,940700,2016
"Census Tract 9764, Catron County, New Mexico",191,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,467,150,16,359,49,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,003,976400,2016
"Census Tract 2.01, Chaves County, New Mexico",15,54,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,60,81,22,80,108,0,0,0,0,13,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,35,005,000201,2016
"Census Tract 2.02, Chaves County, New Mexico",0,112,9,0,0,0,0,0,0,141,43,0,0,0,0,0,0,151,41,0,183,90,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,25,0,35,005,000202,2016
"Census Tract 10.01, Chaves County, New Mexico",92,15,24,0,0,0,0,0,0,22,28,0,0,0,0,0,0,183,195,56,279,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,35,005,001001,2016
"Census Tract 10.02, Chaves County, New Mexico",15,0,9,0,0,0,0,0,0,5,102,0,0,0,0,0,0,279,116,36,288,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35,005,001002,2016
"Census Tract 11.01, Chaves County, New Mexico",427,176,99,7,0,0,0,0,0,580,282,0,0,0,0,0,0,148,31,26,108,30,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,35,005,001101,2016
"Census Tract 11.02, Chaves County, New Mexico",0,54,0,0,0,0,0,0,0,88,34,0,0,0,0,0,0,196,132,30,147,31,0,0,0,0,0,0,10,0,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,005,001102,2016
"Census Tract 9461, Cibola County, New Mexico",97,3566,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,130,81,27,173,86,81,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,006,946100,2016
"Census Tract 9747, Cibola County, New Mexico",871,439,2,0,0,0,0,8,4,234,221,0,0,0,0,0,0,238,117,27,214,73,5,0,0,5,0,0,54,8,0,11,4,0,0,0,0,37,0,0,0,0,0,0,0,0,8,13,35,006,974700,2016
"Census Tract 6.02, Curry County, New Mexico",24,155,0,144,0,0,0,0,0,16,47,0,0,12,0,0,0,149,34,6,200,35,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,009,000602,2016
"Census Tract 11.07, Santa Fe County, New Mexico",9,88,20,0,0,0,0,0,0,132,0,0,0,0,0,0,0,254,115,0,263,147,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,35,049,001107,2016
"Census Tract 103.04, Santa Fe County, New Mexico",0,173,35,0,0,0,0,0,0,51,86,0,0,0,0,0,0,378,78,17,234,79,6,0,0,20,0,0,14,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,16,0,35,049,010304,2016
"Census Tract 10.02, Santa Fe County, New Mexico",0,85,106,0,0,0,0,0,0,103,311,0,0,0,0,0,0,132,61,9,121,148,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,0,35,049,001002,2016
"Census Tract 104, Santa Fe County, New Mexico",436,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,135,43,250,223,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,12,14,12,0,0,0,0,0,0,0,0,35,049,010400,2016
"Census Tract 11.03, Santa Fe County, New Mexico",120,111,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,82,29,0,130,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,001103,2016
"Census Tract 6, Santa Fe County, New Mexico",0,60,26,0,0,0,0,0,0,0,9,0,0,0,0,0,0,169,30,28,159,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,000600,2016
"Census Tract 1, Harding County, New Mexico",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,30,25,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,021,000100,2016
"Census Tract 9552, Mora County, New Mexico",15,5,102,0,17,0,0,0,0,19,0,0,0,0,0,0,0,108,86,9,147,63,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,71,35,033,955200,2016
"Census Tract 13.04, Santa Fe County, New Mexico",17,20,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,17,17,4,26,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,35,049,001304,2016
"Census Tract 102.03, Santa Fe County, New Mexico",49,13,9,0,0,0,0,0,0,0,13,0,0,0,0,0,0,91,34,7,111,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,35,049,010203,2016
"Census Tract 102.04, Santa Fe County, New Mexico",0,26,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,309,101,8,343,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,35,049,010204,2016
"Census Tract 103.09, Santa Fe County, New Mexico",0,24,34,30,0,0,0,0,0,25,0,0,0,0,0,0,0,152,85,14,180,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,35,049,010309,2016
"Census Tract 103.10, Santa Fe County, New Mexico",0,27,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,73,33,29,102,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,049,010310,2016
"Census Tract 103.11, Santa Fe County, New Mexico",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,65,16,207,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,35,049,010311,2016
"Census Tract 103.12, Santa Fe County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,52,6,285,46,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010312,2016
"Census Tract 103.14, Santa Fe County, New Mexico",0,20,22,40,0,0,5,0,0,19,18,0,0,0,0,0,0,98,24,4,97,20,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,35,049,010314,2016
"Census Tract 103.15, Santa Fe County, New Mexico",6,68,5,0,0,0,0,0,0,0,0,0,0,17,0,0,0,116,79,19,325,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010315,2016
"Census Tract 103.16, Santa Fe County, New Mexico",9,9,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,107,39,6,112,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010316,2016
"Census Tract 106.01, Santa Fe County, New Mexico",685,228,13,0,0,0,0,0,0,57,157,30,0,0,0,0,0,225,181,32,237,151,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,35,049,010601,2016
