NAME,B26001_001E,B02014_001E,B16005_007E,B16005_008E,B16005_012E,B16005_013E,B16005_017E,B16005_022E,B16005_023E,B16005_029E,B16005_030E,B16005_034E,B16005_035E,B16005_039E,B16005_040E,B16005_044E,B16005_045E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,state,county,tract,YEAR
"Census Tract 9572, San Miguel County, New Mexico",19,37,172,0,0,0,15,0,0,0,35,0,0,0,0,0,0,87,21,7,120,66,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,35,047,957200,2015
"Census Tract 9574, San Miguel County, New Mexico",253,81,261,33,0,0,24,0,0,10,0,0,0,0,56,0,0,107,70,10,158,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,56,0,0,0,0,0,0,0,0,35,35,35,047,957400,2015
"Census Tract 9573, San Miguel County, New Mexico",547,138,60,44,0,0,0,0,0,0,0,0,0,0,0,0,0,104,48,8,191,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,73,35,047,957300,2015
"Census Tract 9577, San Miguel County, New Mexico",34,6,60,0,54,0,0,0,0,0,9,0,0,0,0,0,0,130,61,11,47,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,35,047,957700,2015
"Census Tract 9575, San Miguel County, New Mexico",233,23,296,0,22,0,0,0,0,0,0,0,0,0,0,0,0,174,72,17,185,164,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10,35,047,957500,2015
"Census Tract 9576, San Miguel County, New Mexico",53,0,474,78,17,0,0,0,0,9,122,0,0,0,0,0,0,221,103,12,245,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,19,35,047,957600,2015
"Census Tract 9578, San Miguel County, New Mexico",493,69,60,0,12,0,0,0,0,0,0,0,0,0,0,0,0,158,31,3,142,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,134,36,35,047,957800,2015
"Census Tract 9703.02, Valencia County, New Mexico",0,16,7,0,0,0,0,0,0,28,6,0,0,0,0,0,0,77,46,0,86,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,35,061,970302,2015
"Census Tract 9704.01, Valencia County, New Mexico",172,190,24,0,0,0,0,0,0,89,7,0,0,0,0,0,0,212,34,29,180,158,0,0,0,0,0,0,27,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,061,970401,2015
"Census Tract 14, Doña Ana County, New Mexico",38,36,92,61,0,0,0,0,0,562,461,0,0,0,0,0,0,164,63,19,183,59,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,013,001400,2015
"Census Tract 15, Doña Ana County, New Mexico",908,98,0,0,0,0,0,0,0,184,23,0,0,0,0,0,0,551,139,44,553,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,35,013,001500,2015
"Census Tract 16, Doña Ana County, New Mexico",0,0,5,18,0,0,0,0,0,179,119,0,0,0,0,0,0,40,84,15,64,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,11,0,35,013,001600,2015
"Census Tract 17.01, Doña Ana County, New Mexico",0,61,32,53,0,0,0,0,0,387,196,0,0,0,0,0,0,161,71,10,106,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,013,001701,2015
"Census Tract 17.02, Doña Ana County, New Mexico",0,0,13,0,0,0,0,0,0,102,18,0,0,0,0,0,0,49,47,9,72,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,013,001702,2015
"Census Tract 17.03, Doña Ana County, New Mexico",0,0,56,0,0,0,0,0,0,146,25,0,0,0,0,0,0,123,34,13,137,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,35,013,001703,2015
"Census Tract 17.05, Doña Ana County, New Mexico",0,13,129,69,0,0,0,0,0,489,208,0,0,0,0,0,0,88,45,52,55,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,35,013,001705,2015
"Census Tract 18.01, Doña Ana County, New Mexico",0,62,133,0,0,0,0,0,0,606,402,0,0,0,0,0,0,238,91,117,186,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,013,001801,2015
"Census Tract 18.02, Doña Ana County, New Mexico",0,12,85,12,0,0,0,0,0,766,312,0,0,0,0,0,0,188,109,0,257,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,35,013,001802,2015
"Census Tract 18.04, Doña Ana County, New Mexico",25,28,79,18,0,0,0,0,0,575,331,0,0,7,0,0,0,259,156,4,244,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,35,013,001804,2015
"Census Tract 19, Doña Ana County, New Mexico",264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,013,001900,2015
"Census Tract 1.02, Doña Ana County, New Mexico",0,165,37,0,0,0,0,0,0,0,11,0,0,0,0,0,0,198,68,4,203,124,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,35,013,000102,2015
"Census Tract 3, Doña Ana County, New Mexico",0,128,31,0,8,0,0,0,0,6,68,0,0,0,0,0,0,141,65,33,156,108,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,013,000300,2015
"Census Tract 4.01, Doña Ana County, New Mexico",0,70,19,0,0,0,0,0,0,178,4,0,0,0,0,0,0,121,78,15,128,101,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,35,013,000401,2015
"Census Tract 4.02, Doña Ana County, New Mexico",33,36,118,0,10,0,0,0,0,213,27,0,0,0,0,0,0,88,154,84,220,223,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,013,000402,2015
"Census Tract 5, Doña Ana County, New Mexico",133,61,21,0,0,0,0,0,0,40,222,0,0,0,0,0,0,129,22,34,79,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,35,013,000500,2015
"Census Tract 6, Doña Ana County, New Mexico",0,77,37,0,0,0,0,0,0,120,57,0,0,0,0,0,0,87,65,5,144,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,35,013,000600,2015
"Census Tract 7, Doña Ana County, New Mexico",0,81,24,0,0,0,0,0,0,119,40,0,0,0,0,0,0,100,51,11,146,132,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,013,000700,2015
"Census Tract 8, Doña Ana County, New Mexico",0,59,0,7,0,0,0,0,0,72,43,0,0,9,0,0,0,32,62,12,37,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,013,000800,2015
"Census Tract 9, Doña Ana County, New Mexico",63,34,8,0,0,0,0,0,0,80,18,0,0,25,0,0,0,121,68,19,108,147,0,0,0,42,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,35,013,000900,2015
"Census Tract 10, Doña Ana County, New Mexico",1864,139,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,013,001000,2015
"Census Tract 11.02, Doña Ana County, New Mexico",0,30,11,0,0,0,0,0,0,24,32,0,0,0,0,9,0,158,30,34,119,93,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,35,013,001102,2015
"Census Tract 47.43, Bernalillo County, New Mexico",0,287,7,0,0,0,0,0,0,22,0,16,0,73,11,0,0,54,8,0,33,9,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,35,001,004743,2015
"Census Tract 47.44, Bernalillo County, New Mexico",0,227,8,0,0,0,0,0,0,22,0,10,0,0,0,0,0,143,33,0,139,13,17,0,0,17,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004744,2015
"Census Tract 29, Bernalillo County, New Mexico",110,250,18,0,0,0,0,0,0,132,111,0,0,0,0,0,0,150,43,0,162,39,0,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,35,001,002900,2015
"Census Tract 30.01, Bernalillo County, New Mexico",11,115,23,0,0,0,0,0,0,93,59,0,0,0,0,0,0,240,75,65,261,76,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,35,001,003001,2015
"Census Tract 1.28, Bernalillo County, New Mexico",31,317,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,130,32,41,154,91,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,8,0,35,001,000128,2015
"Census Tract 1.21, Bernalillo County, New Mexico",139,48,17,0,0,0,19,4,0,21,0,0,0,122,0,0,0,187,159,51,437,204,66,0,0,15,0,0,0,7,4,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,10,3,35,001,000121,2015
"Census Tract 1.23, Bernalillo County, New Mexico",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,91,69,185,99,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,35,001,000123,2015
"Census Tract 5.01, Bernalillo County, New Mexico",95,413,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,125,55,23,141,72,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,35,001,000501,2015
"Census Tract 37.35, Bernalillo County, New Mexico",3,117,18,0,0,0,0,0,0,0,0,0,0,64,20,0,0,308,61,36,203,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,0,0,0,0,0,0,0,0,0,35,001,003735,2015
"Census Tract 37.36, Bernalillo County, New Mexico",0,252,15,0,0,0,0,0,0,15,6,25,0,0,0,0,0,49,10,21,79,12,15,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,4,0,35,001,003736,2015
"Census Tract 5.02, Bernalillo County, New Mexico",122,143,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,133,27,115,145,128,6,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,11,0,0,0,0,0,0,0,0,35,001,000502,2015
"Census Tract 37.37, Bernalillo County, New Mexico",17,0,13,0,0,0,0,0,0,0,0,5,0,20,0,0,0,151,79,13,131,55,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,13,5,0,0,0,0,0,0,0,0,0,35,001,003737,2015
"Census Tract 37.38, Bernalillo County, New Mexico",84,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,204,63,166,201,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,9,0,0,0,0,0,0,0,48,0,35,001,003738,2015
"Census Tract 47.34, Bernalillo County, New Mexico",8,105,54,46,0,0,0,0,0,709,443,0,0,0,0,0,0,156,28,43,34,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004734,2015
"Census Tract 47.35, Bernalillo County, New Mexico",0,25,38,9,0,0,0,0,0,152,56,0,0,0,0,0,0,26,15,9,27,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004735,2015
"Census Tract 47.36, Bernalillo County, New Mexico",0,166,46,0,0,0,0,0,0,72,123,0,0,0,0,0,0,11,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004736,2015
"Census Tract 47.33, Bernalillo County, New Mexico",0,415,73,0,0,0,0,0,0,602,313,0,0,0,0,0,0,58,78,0,82,73,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,35,001,004733,2015
"Census Tract 47.37, Bernalillo County, New Mexico",0,50,51,0,0,0,0,0,0,53,0,0,0,0,0,0,0,73,26,0,48,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004737,2015
"Census Tract 47.38, Bernalillo County, New Mexico",0,121,58,0,0,0,0,0,0,317,28,11,0,0,0,0,0,53,14,0,31,15,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,0,0,31,0,0,0,0,0,11,35,001,004738,2015
"Census Tract 47.39, Bernalillo County, New Mexico",0,0,84,0,0,0,0,0,0,398,206,0,0,28,0,22,0,139,15,0,111,47,90,0,0,48,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,35,001,004739,2015
"Census Tract 47.40, Bernalillo County, New Mexico",0,94,84,0,0,0,0,0,0,348,113,0,0,0,0,0,0,96,11,0,77,72,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,35,001,004740,2015
"Census Tract 47.41, Bernalillo County, New Mexico",1,210,21,0,0,0,0,0,0,322,258,0,0,0,28,14,0,178,13,0,138,65,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004741,2015
"Census Tract 47.42, Bernalillo County, New Mexico",13,742,75,16,0,0,0,25,0,26,44,0,0,3,0,0,0,129,83,0,161,34,0,0,0,0,8,0,21,0,0,32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,35,001,004742,2015
"Census Tract 9586.02, Quay County, New Mexico",35,9,39,0,0,0,0,0,0,12,1,0,0,0,0,0,0,199,77,21,157,62,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,037,958602,2015
"Census Tract 9586.01, Quay County, New Mexico",0,12,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,103,113,14,145,159,0,0,0,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,35,037,958601,2015
"Census Tract 9, Chaves County, New Mexico",0,82,5,0,0,0,0,0,0,37,23,0,0,0,0,0,0,136,54,25,124,97,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,35,005,000900,2015
"Census Tract 12, Chaves County, New Mexico",0,9,5,4,0,0,0,0,0,83,52,0,0,0,0,0,0,63,20,14,69,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,005,001200,2015
"Census Tract 11.07, Santa Fe County, New Mexico",10,101,28,0,0,0,0,0,0,42,327,0,0,0,0,0,0,262,103,0,243,138,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,35,049,001107,2015
"Census Tract 103.04, Santa Fe County, New Mexico",0,42,14,0,0,0,0,0,0,8,0,0,0,0,0,0,0,348,61,12,225,67,5,0,0,15,0,0,17,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,0,35,049,010304,2015
"Census Tract 10.02, Santa Fe County, New Mexico",0,71,126,0,0,0,0,0,0,96,301,0,0,0,0,0,0,140,47,15,152,97,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,16,0,35,049,001002,2015
"Census Tract 104, Santa Fe County, New Mexico",594,23,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,243,101,31,228,166,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,8,9,9,0,0,0,0,0,0,0,0,35,049,010400,2015
"Census Tract 11.03, Santa Fe County, New Mexico",117,141,0,0,6,0,0,0,0,7,6,0,0,0,0,0,0,91,16,0,111,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,001103,2015
"Census Tract 6, Santa Fe County, New Mexico",0,44,31,0,0,0,0,0,0,0,9,0,0,10,0,0,0,144,34,18,153,51,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,35,049,000600,2015
"Census Tract 1, Harding County, New Mexico",0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,48,19,19,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,021,000100,2015
"Census Tract 9552, Mora County, New Mexico",13,6,98,1,14,0,0,0,0,0,0,0,0,0,0,0,0,107,74,7,138,147,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,91,35,033,955200,2015
"Census Tract 13.04, Santa Fe County, New Mexico",16,2,4,0,0,0,0,2,0,19,0,0,0,0,0,0,0,17,7,4,18,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,35,049,001304,2015
"Census Tract 102.03, Santa Fe County, New Mexico",45,14,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,102,43,0,113,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,35,049,010203,2015
"Census Tract 102.04, Santa Fe County, New Mexico",0,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,266,74,0,294,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,35,049,010204,2015
"Census Tract 103.09, Santa Fe County, New Mexico",0,26,25,33,0,0,0,0,0,13,0,0,0,0,0,0,0,106,101,0,150,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,35,049,010309,2015
"Census Tract 103.10, Santa Fe County, New Mexico",0,32,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,65,27,31,106,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,049,010310,2015
